Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
itisrighi.fg.it,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1
gordonng.com,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1
evisionlegal.com,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,1
zipansion.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
diablodev.com,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,1
onedrive.live.com,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
g8consultores.com.ar,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
investmongolia.top,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1
campisicorradomichele.com,0,0,1,3,0,0,0,0,1,1,1,0,0,1,0,1
toanhoc247.edu.vn,0,0,1,6,0,0,0,0,1,1,1,0,0,1,0,1
stolizaparketa.ru,0,0,1,7,0,0,0,0,0,0,1,0,0,1,0,1
cruzsantiagoverta.com,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
hgo.vipsnapchatsexting.com,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
paypal-merchantloyalty.com,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
knu.edu.af,0,1,1,10,0,0,0,0,0,0,0,0,0,1,0,1
whatsappjoingrup.zyns.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
peaceau.org,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,1
office-sakakibara.com,0,0,1,5,0,0,0,1,0,0,0,0,0,1,0,1
s.id,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
vitinhopark.com.br,0,0,1,8,0,0,0,0,0,1,1,0,0,1,0,1
powr.io,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
colegiomoura.com.br,0,1,1,3,0,0,0,0,0,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,0,0,1,0,1
bebegimlebuyuyorum.blog,0,0,1,5,0,0,0,0,1,1,1,1,0,1,0,1
hotelmerina.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
fullthrottlebottles.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
online-suntrust-selfcare.beebreelonserv.com,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1
willyardlaw.com,0,1,1,2,1,0,0,0,0,0,1,0,0,1,0,1
bulkistan.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
dsgcbeonline.com,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1
nabadmin.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
enigreen.net,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1
radiodouradacd.com.br,0,0,1,6,0,0,0,0,0,1,1,0,0,1,0,1
contro.mx,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
infopublishersassociation.com,0,0,1,8,0,0,0,0,0,0,1,1,0,1,0,1
google.com,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1
alhaqimpex.com,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,1
realchef.com.au,0,0,1,6,0,0,0,0,0,1,1,0,0,1,0,1
homologacao.madrugadaolanches.com.br,0,0,1,5,0,0,0,0,0,1,1,0,0,1,0,1
yourfitnesscorner.com,0,0,1,9,0,0,0,0,0,0,0,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
kjsa.com,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,1
mamaregy.com,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1
inventorycloseouts.net,0,0,0,2,0,0,0,0,0,0,1,1,1,1,1,1
poligrafiapias.com,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1
nowskins.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
hortipower.co.uk,0,0,1,5,0,0,0,0,0,0,1,1,0,1,0,1
minyuanmm.com,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
josunlamp.com,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
kazanyukleara.org,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
mail.colegiosanmiguel.cl,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1
etigroup.az,0,0,1,6,0,0,0,0,0,1,1,0,0,1,0,1
hfgmhome.org,0,0,1,5,0,0,0,0,0,0,1,1,1,1,1,1
httpssigninbaydewsbayisapidllsigninafudejsdederatapidllphpdlpsr.aba.vg,0,0,1,3,0,1,0,0,1,1,1,0,0,1,0,1
bizbizeturkiyenim.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
mivingrelocationservices.info,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
realestate-page.us.alapinta.com,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
beautifulnessshine.com,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
erh-consulting.com,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
medellincannabis.co,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
bkagrosprayers.com,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
ebay.co.uk.ektabhattacharya.com,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1
pyvn.be,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1
com-en.ru,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
bit.ly,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1
neku.ga,0,0,0,3,0,0,0,0,0,1,1,0,0,1,0,1
fr57f6yg.gb.net,0,0,1,2,0,0,0,0,1,1,1,0,0,1,0,1
u1047531.cp.regruhosting.ru,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1
adnet8.com,0,0,1,2,1,0,0,0,0,1,1,0,0,1,0,1
techsuiop.com,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
wingman.se,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1
caviarkelp.com,0,0,0,3,0,0,0,0,1,1,1,0,0,1,0,1
bitly.com,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
darktoxicity.com,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
web-net-pg.joomla.com,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,1
xxx.getit12.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
vtchekhov.com,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1
alergiaalpolen.com,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
ahsanfeeds.com,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,1
yourfitnesscorner.com,0,0,1,9,0,0,0,0,0,0,0,0,0,1,0,1
1drv.ms,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1
storage.googleapis.com,0,1,1,2,0,0,0,0,1,1,1,0,0,1,0,1
po.do,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
casonahartfordct.com,0,0,1,4,0,0,1,0,0,1,1,0,0,1,0,1
firstcbuk.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
toplinok.beget.tech,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
tonsing.net,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
matizesesuperficies.pt,0,0,1,4,0,0,0,0,1,1,1,0,0,1,0,1
1587224058798.activehosted.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
newmessage.gvnawpknwarz94ejtnbuvbwv.xyz,0,0,1,2,0,0,0,0,0,0,1,1,1,1,1,1
xiolue.com,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
therockacc.org,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,1
ginseystore.vlmclient.com,0,0,1,8,0,0,1,0,1,1,1,0,0,1,0,1
thetechssolutions.com,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1
lifetimeconx.com,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
3xportfolio.com,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1
verified-paxful.com,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
bvbahealthypharmacy.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
galapsdone.imfast.io,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
innexinc.com,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,1
sunoffer.club,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,1
karmanbiotech.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
indart.com.ar,0,0,1,5,0,0,1,0,0,1,1,0,0,1,0,1
heartstrongyoga.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
qualityconsult.com.br,0,0,1,3,0,0,1,0,0,1,1,0,0,1,0,1
induferram.com,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,1
wriot-alternate.app.link,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
paxful.com-bitcoin-escrow-trade.c3tekno.net,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
kimclarkwriter.com,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1
cbdadhacks.com,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1
halestelevision.co.uk,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
lecoindumedecin.poleinternet.com,0,0,1,5,0,0,1,0,0,0,0,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
rockysite.net,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1
mailgcccdeduowa.my-free.website,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
inter-acao-com-voce.000webhostapp.com,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
atendimento-sac-pg.joomla.com,0,0,1,4,0,0,0,1,0,0,1,0,0,1,0,1
admin97759.typeform.com,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1
bnkrealestate.com,0,0,1,5,0,0,0,0,0,1,1,0,0,1,0,1
storage.googleapis.com,0,0,1,2,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,0,0,1,0,1
cafecitoperez.ivanidzakovic.com,0,0,1,6,0,0,0,0,0,0,1,0,0,1,0,1
nhomkinhlongxuyen.com,0,0,1,8,0,0,0,0,0,0,1,0,0,1,0,1
ftitc.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
thorrak.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
illiberal-session.000webhostapp.com,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
175.107.206.134,1,0,1,4,0,0,0,0,1,1,1,0,0,1,0,1
waytoketo.com,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
jimryky.blogspot.com,0,0,0,3,0,0,1,0,1,1,1,0,0,1,0,1
sparkpassedecom.com,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1
proteccionadministrada.com.mx,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1
totaloverland.com,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,1
idioblastic-engine.000webhostapp.com,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
chikh-ali.com,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,1
tptelecom.it,0,0,1,9,0,0,0,0,0,0,0,0,0,1,0,1
benson6303.com,0,1,1,5,0,0,0,0,0,0,0,0,0,1,0,1
porezi.rs,0,0,1,4,0,0,0,0,0,1,1,0,0,1,0,1
nordcity.by,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
centromusicalpaternense.es:443,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1
0442d60.wcomhost.com,0,0,1,4,0,0,1,0,0,0,1,0,0,1,0,1
recover-paypal.com,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1
mail.hethartthuiszorg.nl,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1
cm1.info,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1
olariacassiel.com.br,0,0,1,4,0,0,0,0,0,1,1,0,0,1,0,1
anjoe.com,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1
honestum-hk.xyz,0,0,1,3,0,0,0,1,0,1,1,1,1,1,1,1
excelcarela.org,0,0,1,6,0,0,0,0,0,1,1,1,0,1,0,1
alwalaatours.com,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1
setaccess.webflow.io,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
c7d5c37a-d73e-4f73-9a99-c6a504a53cbd.htmlcomponentservice.com,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
longislandtopten.buzz,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
flemingtapetes.net.br,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1
chatx-whatsapp.guied7.my.id,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
genipaper.com,0,0,1,3,0,0,0,0,1,1,1,0,0,1,0,1
turkmcse.com,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1
ht.ly,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1
hotdealsaz.com,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1
comoliberarhuawei.com,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,1
dotpay.e-pocztex.pl,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1
gcspolk.com,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
tek.link,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
livewild.co,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1
thapthan.ac.th,0,0,1,5,0,0,0,0,0,1,1,0,0,1,0,1
royaltytravelusa.net,0,1,1,2,0,0,0,0,0,1,1,1,1,1,1,1
theaquaticmall.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
greenworldlogistics.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
jjscdc.cn,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
boa-cgi.com,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,1
itauconfirmsecurity.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
cli.re,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
verificacaoitau.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
ourstaf.com,0,0,0,3,0,0,0,0,0,0,1,1,1,1,1,1
magalupromo2020.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
is.gd,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
0442d60.wcomhost.com,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,1
thesamjain.com,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,1
chaseoip.gotdns.ch,0,0,1,4,0,0,0,0,1,1,1,0,0,1,0,1
donplitka.in.ua,0,0,1,6,0,0,0,0,0,1,1,0,0,1,0,1
avatariagoldhack.blogcu.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
chiatena.zxy.me,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,1
runescape-mobile.ru,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
maanprofessionals.nl,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1
a0606fd403668c961e9c-2735b9aa10f99e23cb0338f1a0bdc577.ssl.cf2.rackcdn.com,0,0,1,4,0,0,0,1,0,1,1,0,0,1,0,1
taalim.ma,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
kshconsultingllc.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
surveygizmo.com,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1
vk.com,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1
csgoxfarm.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
secure.runescape.com-en.ru,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,1
eternityflooringcom-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,0,0,1,0,1
nikki.center,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
meljackson.net,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
35.188.36.185,1,0,0,3,0,0,0,0,0,1,1,0,0,1,0,1
ca-opi7.club,0,0,0,4,0,0,0,1,0,1,1,1,1,1,1,1
toriyamabattery.com,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,0,0,1,0,1
docs.google.com,0,0,1,7,0,0,0,0,1,1,1,0,0,1,0,1
t.co,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
vmorefraud.com,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
mail.oficinas-valencia.com,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,1
waylandplanninganddevelopment.uk,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1
mega-comprapremiada.com,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,1
xool.cc,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
laibia.com,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
evnt.com.br,0,0,1,10,0,0,1,0,0,1,1,0,0,1,0,1
185.224.130.67,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
chat-whatsapp-grub.freetcp.com,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
mensajeriagestionar.com.ar,0,0,1,10,0,0,0,0,0,1,1,0,0,1,0,1
atendimento-pg-series.joomla.com,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1
magaluofertasevoce.com,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
flavahairdesign.co.za,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1
xmley.codesandbox.io,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
heartstrongyoga.com,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1
securingbravoonly.quibee.com.my,0,0,1,3,0,0,0,0,1,1,1,0,0,1,0,1
165.22.103.235,1,0,1,5,0,0,0,0,0,1,1,0,0,1,0,1
kensonsitepcrepair.com,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1
freetrafficprofitsystem.com,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1
storage.googleapis.com,0,1,1,3,0,0,1,0,1,1,1,0,0,1,0,1
drive.google.com,0,0,1,4,0,0,0,0,0,1,1,0,0,1,0,1
paypal.verylegit.link,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1
secure.runescape.com-as.ru,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,1
itmrs.com,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1
fotovideografie.ro,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1
duluxshop.lk,0,0,1,3,0,0,0,0,1,1,1,0,0,1,0,1
swallowthisbitchpics.com,0,0,1,8,0,0,0,0,0,1,0,0,0,1,0,1
wishnquotes.com,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
vmorefraud.com,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,1
xn--wellness-rhn-fjb.de,0,0,1,3,0,0,0,1,0,1,1,0,0,1,0,1
izishop.info,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
lakshmipurmachinery.com,0,0,1,4,0,0,0,0,0,1,1,0,0,1,0,1
villasakuraubud.com,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,1
cpccivils-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,0,0,1,0,1
rcone.kvhkosher.org,0,1,1,3,0,0,0,0,0,1,1,0,0,1,0,1
liderfmtocos.website.radio.br,0,0,1,7,0,0,0,0,0,1,1,1,0,1,0,1
resolvemyaccount-paypal.casacam.net,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1
bodybytoddondemand.com,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,1
mijn-sns-online-verificatie.xyz,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
squads.com.au,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1
resieacoea.ml,0,1,1,3,0,0,0,0,0,1,1,0,0,1,0,1
waverif.misecure.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
gov-uktax.services,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
americantyre.com.br,0,0,1,4,0,0,0,0,0,1,1,0,0,1,0,1
pruprioritas.net,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1
seireshd.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
storage.googleapis.com,0,0,1,3,0,0,1,0,1,1,1,0,0,1,0,1
asp403r.paperless.com.pe,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
bigcredjf.com.br,0,1,1,4,0,0,0,0,0,1,1,0,0,1,0,1
paypalverifycentral.com,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1
cimer-basvurcomtr.com,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
inntenlena.ml,0,0,1,2,1,0,0,0,0,1,1,1,0,1,0,1
acadianaliquor.com,0,0,1,5,0,0,0,0,0,0,1,1,1,1,1,1
antiwto.jinbo.net,0,0,1,6,0,0,0,0,0,1,1,0,0,1,0,1
gansta-paradise.com,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
likevsem.hop.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
bicicentroslezama.com,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
hltps-wwv-bancoripley-cl.publicidadtechtre.com,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1
ee-activity.com,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
sucursalbancolombiapesonal.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
cafecitoperez.ivanidzakovic.com,0,0,1,6,0,0,0,0,0,0,1,0,0,1,0,1
lankeshpatrike.com,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
customerr-loginn.amazonn.com.aksesupdatesverify09.com,0,0,1,2,0,0,0,1,0,0,1,1,1,1,1,1
wonderpillars.in,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1
123formbuilder.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
kenovel.store,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,1
ftp.lesterandco.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
cartoworld.co.ke,0,0,1,4,0,0,0,0,0,1,1,0,0,1,0,1
beta.kenaidanceta.com,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1
sylviamclain-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,0,0,1,0,1
livenmitac-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,0,0,1,0,1
jimryky.blogspot.com,0,0,0,3,0,0,1,0,1,1,1,0,0,1,0,1
nordichairistanbul.com,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,1
brewingredients.com,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,1
lansparpofa1987.blogspot.be,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
storage.googleapis.com,0,1,1,3,0,0,1,0,1,1,1,0,0,1,0,1
lunaclothing-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,0,0,1,0,1
paullemmerick.com,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,0,0,1,0,1,0,1
quintascastaldi.com.br,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1
acct-scsouthmountain-inv.org,0,0,1,3,0,0,0,1,1,1,1,0,0,1,0,1
paypalp.ontraport.com,0,0,1,12,0,0,1,0,0,0,0,0,0,1,0,1
desikilitmarket.com,0,0,1,4,0,0,1,0,0,0,0,0,0,1,0,1
xn--hravfall-9za.com,0,0,1,2,0,0,0,1,0,1,0,0,0,1,0,1
netciti.id,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
samcool.org,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1
key-coats.co.uk,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,1
mailiaatt.weebly.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
jesamondo.com,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1
jimryky.blogspot.com,0,0,0,3,0,0,1,0,1,1,1,0,0,1,0,1
semconnord-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,0,0,1,0,1
worldyouthsummit.org,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1
m5wx.com,0,0,1,7,0,0,1,0,0,0,1,0,0,1,0,1
refailogistics.com,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1
wardace.ru:443,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
itaucomvoce.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
rebrand.ly,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
k12inc-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,0,0,1,0,1
mun4afghanistan.com,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
frysconstucttehe.com,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,1
rplg.co,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
tokokainbandung.com,0,0,1,10,0,0,0,0,0,0,1,0,1,1,0,1
celebshine.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
team.cmgcharleston.com,0,0,1,8,0,0,0,0,0,0,0,0,0,1,0,1
margottepsychotherapy.com,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,1
ap-login.com,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1
vk.cc,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
frsthorizon.com-ahix.937101.tspca.org,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1
vadodaramarathon.com,0,0,1,6,0,0,0,0,0,0,1,0,0,1,0,1
betasusgunceladres.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
myrnd.info,0,1,1,8,0,0,0,0,0,0,1,0,0,1,0,1
drive.google.com,0,0,1,4,0,0,0,0,0,1,1,0,0,1,0,1
winavena.com,0,0,1,8,0,0,0,0,0,0,0,1,0,1,0,1
enigreen.net,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
amazon.de.signin.verification.openid.5935156.misshydjesen.tk,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,1
storage.googleapis.com,0,0,1,2,0,0,0,0,1,1,1,0,0,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1
dzd.rksmb.org,0,0,1,5,0,0,1,0,0,0,1,0,0,1,0,1
esapcepro-org.com,0,0,1,4,0,0,0,1,0,1,1,0,0,1,0,1
